Serial Port,Voltage (V),Average X,Average Y,Average Z
COM19,0.0806,-13.13,50.82,-28.95
COM20,0.0806,20.3,8.02,-46.66
COM21,0.0806,-8.81,48.97,-55.55
COM16,0.6537,-29.32,33.6,-161.55
COM18,0.6537,-7.53,45.46,11.51
COM19,0.6537,-25.3,-4.43,150.19
COM20,0.6537,30.09,-53.04,126.21
COM21,0.6537,-19.45,32.0,-151.61
COM16,0.1907,-33.73,-8.02,-96.62
COM18,0.1907,-21.81,33.02,-28.01
COM19,0.1907,-17.68,-14.25,8.28
COM20,0.1907,25.41,-56.14,-11.98
COM21,0.1907,1.51,31.26,-79.53
COM16,0.6189,-30.11,68.54,-148.0
COM18,0.6189,-15.2,29.6,-12.53
COM19,0.6189,-22.14,61.78,139.22
COM20,0.6189,25.16,11.82,116.46
COM21,0.6189,-32.95,49.91,-139.78
COM16,0.6161,-29.71,29.97,-156.29
COM18,0.6161,-8.62,45.0,8.16
COM19,0.6161,-25.1,-5.17,138.81
COM20,0.6161,29.4,-53.01,115.24
COM21,0.6161,-18.45,31.91,-145.98
COM16,0.4953,-31.39,57.7,-130.34
COM18,0.4953,-18.38,26.01,-23.02
COM19,0.4953,-20.08,59.14,100.64
COM20,0.4953,24.16,11.17,79.28
COM21,0.4953,-27.14,49.4,-119.58
COM16,0.5209,-30.46,22.26,-143.23
COM18,0.5209,-11.54,41.98,0.74
COM19,0.5209,-23.21,-7.31,109.3
COM20,0.5209,28.61,-53.72,86.86
COM21,0.5209,-14.25,31.55,-130.74
COM16,0.0417,-36.65,-14.1,-77.97
COM18,0.0417,-16.46,29.46,-37.69
COM19,0.0417,-62.61,-13.41,-38.47
COM20,0.0417,-18.02,-56.13,-55.51
COM21,0.0417,-37.02,32.5,-68.33
COM16,0.4673,-34.1,58.46,-125.05
COM18,0.4673,-8.25,25.45,-22.74
COM19,0.4673,-66.83,62.99,91.2
COM20,0.4673,-18.8,12.26,70.98
COM21,0.4673,-69.98,51.23,-127.37
COM16,0.6637,-30.05,72.78,-154.51
COM18,0.6637,-13.66,30.61,-8.91
COM19,0.6637,-22.68,63.24,152.78
COM20,0.6637,25.27,12.51,129.68
COM21,0.6637,-34.3,49.72,-146.19
COM16,0.4148,-31.27,12.61,-128.42
COM18,0.4148,-14.79,39.25,-9.19
COM19,0.4148,-21.22,-9.18,76.55
COM20,0.4148,27.17,-54.63,54.79
COM21,0.4148,-8.97,31.09,-114.29
COM16,0.6386,-29.39,32.47,-159.94
COM18,0.6386,-7.67,45.08,10.34
COM19,0.6386,-24.83,-4.47,145.42
COM20,0.6386,29.32,-53.1,122.09
COM21,0.6386,-18.86,31.71,-148.93
COM16,0.6192,-30.37,68.75,-147.85
COM18,0.6192,-15.0,29.08,-13.04
COM19,0.6192,-21.75,62.09,138.72
COM20,0.6192,24.76,11.96,115.77
COM21,0.6192,-32.5,49.43,-139.47
COM16,0.6241,-32.08,34.31,-156.57
COM18,0.6241,4.24,44.85,11.25
COM19,0.6241,-71.78,-0.98,140.95
COM20,0.6241,-13.02,-52.69,117.37
COM21,0.6241,-62.03,33.02,-159.08
COM16,0.275,-35.84,41.48,-97.67
COM18,0.275,-14.35,20.04,-38.85
COM19,0.275,-64.01,58.84,31.76
COM20,0.275,-20.91,10.67,13.37
COM21,0.275,-55.18,45.94,-87.49
COM16,0.681,-28.95,36.22,-165.15
COM18,0.681,-6.51,46.11,13.78
COM19,0.681,-26.02,-3.9,158.67
COM20,0.681,29.88,-52.77,134.7
COM21,0.681,-20.79,31.85,-155.97
COM16,0.1277,-36.48,-10.43,-86.35
COM18,0.1277,-12.44,31.55,-31.77
COM19,0.1277,-63.58,-11.48,-11.54
COM20,0.1277,-17.69,-55.75,-30.08
COM21,0.1277,-40.41,32.55,-82.02
COM16,0.5096,-30.19,20.91,-140.96
COM18,0.5096,-12.13,41.39,-0.79
COM19,0.5096,-23.09,-7.42,105.72
COM20,0.5096,28.53,-53.8,83.55
COM21,0.5096,-13.03,31.69,-129.01
COM16,0.4438,-31.43,53.0,-122.94
COM18,0.4438,-20.34,24.28,-27.08
COM19,0.4438,-19.13,58.5,84.85
COM20,0.4438,23.23,10.79,63.68
COM21,0.4438,-24.68,49.29,-112.02
COM16,0.0924,-33.79,-17.21,-83.18
COM18,0.0924,-24.73,30.25,-35.96
COM19,0.0924,-16.49,-15.35,-22.54
COM20,0.0924,24.25,-56.59,-41.22
COM21,0.0924,6.26,30.8,-64.54
COM16,0.3072,-34.74,6.04,-111.6
COM18,0.3072,-6.95,36.22,-16.53
COM19,0.3072,-67.1,-7.61,45.14
COM20,0.3072,-16.11,-54.21,23.99
COM21,0.3072,-48.14,32.93,-109.11
COM16,0.5772,-32.88,68.01,-140.43
COM18,0.5772,-5.18,28.36,-14.37
COM19,0.5772,-68.13,65.37,125.63
COM20,0.5772,-18.1,12.62,104.2
COM21,0.5772,-74.42,51.17,-143.95
COM16,0.4885,-31.24,18.86,-138.3
COM18,0.4885,-12.72,40.93,-3.28
COM19,0.4885,-22.72,-7.91,99.4
COM20,0.4885,28.31,-54.18,76.97
COM21,0.4885,-11.66,31.34,-125.35
COM16,0.589,-31.89,31.39,-151.19
COM18,0.589,2.93,43.78,8.42
COM19,0.589,-71.17,-1.69,130.42
COM20,0.589,-12.91,-52.24,107.25
COM21,0.589,-60.08,33.55,-152.79
COM16,0.6736,-31.78,76.58,-154.04
COM18,0.6736,-1.95,31.11,-5.84
COM19,0.6736,-70.16,67.0,155.8
COM20,0.6736,-16.62,12.86,132.76
COM21,0.6736,-78.74,51.31,-158.9
COM16,0.4044,-31.89,49.11,-116.29
COM18,0.4044,-21.39,23.59,-30.01
COM19,0.4044,-18.5,57.59,72.19
COM20,0.4044,22.96,10.38,51.79
COM21,0.4044,-22.98,49.26,-105.27
COM16,0.1966,-36.08,33.85,-86.24
COM18,0.1966,-16.77,18.38,-45.63
COM19,0.1966,-62.25,56.93,7.5
COM20,0.1966,-21.4,9.97,-11.06
COM21,0.1966,-57.59,50.87,-85.09
COM16,0.1139,-36.98,26.87,-74.79
COM18,0.1139,-19.23,16.21,-52.19
COM19,0.1139,-60.99,55.19,-18.7
COM20,0.1139,-22.31,9.53,-36.02
COM21,0.1139,-53.99,50.78,-71.87
COM16,0.3089,-33.21,40.48,-103.6
COM18,0.3089,-24.21,21.13,-38.58
COM19,0.3089,-16.89,55.27,42.55
COM20,0.3089,22.31,9.46,23.49
COM21,0.3089,-18.67,49.28,-91.16
COM16,0.5465,-30.02,23.43,-145.93
COM18,0.5465,-10.37,42.7,2.69
COM19,0.5465,-23.69,-7.27,117.39
COM20,0.5465,28.73,-53.93,94.4
COM21,0.5465,-14.53,31.68,-134.66
COM16,0.065,-37.74,22.75,-67.91
COM18,0.065,-20.61,14.9,-56.03
COM19,0.065,-59.82,54.25,-33.71
COM20,0.065,-22.72,8.79,-50.3
COM21,0.065,-51.78,50.78,-64.88
COM16,0.1197,-36.9,27.61,-75.3
COM18,0.1197,-19.08,16.21,-51.1
COM19,0.1197,-60.74,55.3,-16.93
COM20,0.1197,-22.07,9.01,-34.14
COM21,0.1197,-54.44,51.06,-72.62
COM16,0.1782,-36.57,32.58,-83.64
COM18,0.1782,-17.39,17.6,-46.68
COM19,0.1782,-61.77,56.52,2.12
COM20,0.1782,-21.57,9.55,-16.35
COM21,0.1782,-56.9,50.99,-81.72
COM16,0.4341,-32.13,52.08,-121.15
COM18,0.4341,-20.31,24.52,-27.74
COM19,0.4341,-18.53,57.99,81.55
COM20,0.4341,23.02,10.37,60.54
COM21,0.4341,-24.39,49.61,-109.95
COM16,0.4379,-31.84,52.3,-122.43
COM18,0.4379,-20.3,24.28,-27.11
COM19,0.4379,-18.83,57.81,82.84
COM20,0.4379,23.38,10.43,61.88
COM21,0.4379,-24.77,49.51,-110.65
COM16,0.2747,-32.59,-1.06,-108.47
COM18,0.2747,-18.8,35.48,-19.94
COM19,0.2747,-18.66,-13.22,33.99
COM20,0.2747,26.28,-56.63,13.55
COM21,0.2747,-2.97,31.29,-92.17
COM16,0.254,-35.06,1.34,-103.77
COM18,0.254,-8.37,35.18,-20.3
COM19,0.254,-65.13,-9.73,27.84
COM20,0.254,-16.2,-55.62,7.6
COM21,0.254,-45.8,33.14,-100.34
COM16,0.3561,-32.92,45.37,-110.05
COM18,0.3561,-22.99,22.23,-34.23
COM19,0.3561,-17.26,56.69,57.44
COM20,0.3561,22.22,9.94,37.02
COM21,0.3561,-21.48,49.54,-97.64
COM16,0.0379,-38.02,20.43,-64.18
COM18,0.0379,-21.53,14.09,-58.4
COM19,0.0379,-58.67,53.9,-41.39
COM20,0.0379,-22.9,8.49,-59.22
COM21,0.0379,-50.91,50.7,-58.67
COM16,0.0294,-37.6,-15.82,-72.52
COM18,0.0294,-15.52,28.89,-38.38
COM19,0.0294,-61.91,-14.21,-40.67
COM20,0.0294,-18.5,-57.31,-60.16
COM21,0.0294,-35.84,32.73,-65.33
COM16,0.4199,-34.76,54.27,-117.49
COM18,0.4199,-9.57,24.03,-26.99
COM19,0.4199,-65.65,62.08,77.83
COM20,0.4199,-19.37,11.46,56.15
COM21,0.4199,-67.59,51.62,-119.26
COM16,0.6429,-32.59,74.13,-149.69
COM18,0.6429,-2.88,29.81,-7.9
COM19,0.6429,-69.21,66.51,147.38
COM20,0.6429,-17.17,13.15,123.42
COM21,0.6429,-77.21,51.89,-154.35
COM16,0.4633,-34.09,58.12,-124.81
COM18,0.4633,-8.49,25.29,-22.93
COM19,0.4633,-66.32,63.11,91.16
COM20,0.4633,-18.5,11.74,69.4
COM21,0.4633,-69.54,51.86,-126.53
COM16,0.6246,-32.09,34.11,-156.46
COM18,0.6246,4.1,44.93,12.34
COM19,0.6246,-71.41,-1.65,141.98
COM20,0.6246,-12.55,-53.23,118.01
COM21,0.6246,-62.27,33.48,-157.58
COM16,0.4935,-33.79,61.12,-128.82
COM18,0.4935,-7.81,26.12,-20.2
COM19,0.4935,-67.04,63.89,101.06
COM20,0.4935,-18.47,11.81,78.42
COM21,0.4935,-70.97,51.74,-130.67
COM16,0.4026,-31.39,11.3,-126.92
COM18,0.4026,-15.41,38.6,-9.43
COM19,0.4026,-21.29,-10.2,74.31
COM20,0.4026,27.26,-55.42,51.08
COM21,0.4026,-9.32,31.48,-111.76
COM16,0.1937,-36.39,34.83,-86.91
COM18,0.1937,-16.83,18.08,-45.24
COM19,0.1937,-61.82,57.25,7.9
COM20,0.1937,-21.19,9.69,-12.49
COM21,0.1937,-57.72,50.89,-84.09
COM16,0.0346,-37.87,20.29,-64.87
COM18,0.0346,-21.75,14.0,-58.51
COM19,0.0346,-59.07,54.23,-42.43
COM20,0.0346,-22.3,8.79,-60.43
COM21,0.0346,-50.74,50.99,-59.56
COM16,0.6433,-32.17,36.04,-159.97
COM18,0.6433,4.62,45.58,13.27
COM19,0.6433,-72.09,-0.54,148.17
COM20,0.6433,-12.21,-53.09,123.93
COM21,0.6433,-62.93,33.89,-161.2
COM16,0.0977,-34.9,22.73,-74.84
COM18,0.0977,-30.77,15.34,-55.48
COM19,0.0977,-13.62,51.15,-22.47
COM20,0.0977,20.02,8.02,-41.68
COM21,0.0977,-9.89,49.18,-57.66
COM16,0.1142,-34.92,24.09,-77.04
COM18,0.1142,-30.56,16.05,-54.03
COM19,0.1142,-14.02,51.58,-17.59
COM20,0.1142,20.31,8.0,-36.38
COM21,0.1142,-10.66,49.25,-60.4
COM16,0.6756,-31.5,38.94,-162.76
COM18,0.6756,5.7,46.92,16.88
COM19,0.6756,-72.34,-0.25,157.45
COM20,0.6756,-11.59,-52.66,133.14
COM21,0.6756,-64.24,33.96,-166.39
COM16,0.6402,-29.58,32.74,-160.67
COM18,0.6402,-7.65,45.33,11.41
COM19,0.6402,-24.71,-5.16,146.94
COM20,0.6402,29.95,-53.54,122.38
COM21,0.6402,-17.46,28.86,-134.91
COM16,0.4825,-33.45,22.31,-136.91
COM18,0.4825,-0.85,41.5,-0.25
COM19,0.4825,-69.21,-4.49,98.38
COM20,0.4825,-13.68,-53.75,74.97
COM21,0.4825,-55.89,33.9,-136.72
COM16,0.6155,-32.92,72.2,-146.1
COM18,0.6155,-3.8,29.79,-10.52
COM19,0.6155,-68.78,66.28,138.24
COM20,0.6155,-17.22,12.79,115.63
COM21,0.6155,-76.41,51.95,-150.3
COM16,0.6928,-29.07,37.34,-167.8
COM18,0.6928,-6.32,47.13,15.62
COM19,0.6928,-25.65,-4.13,163.05
COM20,0.6928,30.0,-52.95,138.05
COM21,0.6928,-21.4,32.34,-157.52
COM16,0.0491,-34.73,-20.6,-77.18
COM18,0.0491,-26.28,29.85,-39.12
COM19,0.0491,-15.6,-16.82,-35.08
COM20,0.0491,24.1,-57.5,-54.42
COM21,0.0491,8.36,31.06,-57.55
COM16,0.6652,-32.1,76.39,-153.38
COM18,0.6652,-2.69,31.32,-6.66
COM19,0.6652,-69.92,67.07,154.37
COM20,0.6652,-16.84,13.16,131.22
COM21,0.6652,-78.01,51.78,-157.43
COM16,0.2761,-35.07,3.68,-107.9
COM18,0.2761,-7.78,36.22,-18.46
COM19,0.2761,-66.01,-8.63,34.97
COM20,0.2761,-15.9,-55.16,14.59
COM21,0.2761,-46.36,33.21,-103.73
COM16,0.189,-34.18,30.66,-87.9
COM18,0.189,-27.95,18.04,-48.15
COM19,0.189,-14.81,52.97,5.97
COM20,0.189,21.27,8.54,-14.11
COM21,0.189,-13.67,49.69,-71.89
COM16,0.0535,-35.35,18.79,-68.85
COM18,0.0535,-32.47,14.15,-59.3
COM19,0.0535,-12.64,50.25,-36.7
COM20,0.0535,19.75,7.78,-55.13
COM21,0.0535,-7.67,49.59,-50.83
COM16,0.3394,-32.19,5.85,-117.83
COM18,0.3394,-17.01,37.59,-14.0
COM19,0.3394,-20.08,-11.51,53.98
COM20,0.3394,27.11,-56.14,32.51
COM21,0.3394,-5.68,31.67,-102.25
COM16,0.1343,-36.45,-10.08,-88.28
COM18,0.1343,-12.18,32.19,-29.95
COM19,0.1343,-63.64,-11.57,-8.51
COM20,0.1343,-17.38,-56.3,-28.69
COM21,0.1343,-40.63,33.23,-81.77
COM16,0.0153,-38.22,15.57,-64.77
COM18,0.0153,-22.33,13.84,-60.37
COM19,0.0153,-58.91,53.42,-48.18
COM20,0.0153,-22.59,8.64,-66.02
COM21,0.0153,-49.81,50.75,-56.66
COM16,0.0613,-35.67,19.48,-69.68
COM18,0.0613,-32.16,15.95,-58.88
COM19,0.0613,-12.76,50.46,-33.88
COM20,0.0613,19.81,7.67,-52.09
COM21,0.0613,-7.86,49.5,-51.91
COM16,0.2538,-35.63,1.29,-104.51
COM18,0.2538,-8.57,35.42,-20.28
COM19,0.2538,-65.47,-9.16,28.32
COM20,0.2538,-15.84,-55.66,8.03
COM21,0.2538,-45.9,33.55,-100.57
COM16,0.008,-35.65,-24.27,-71.86
COM18,0.008,-27.33,28.33,-42.92
COM19,0.008,-14.93,-17.56,-47.31
COM20,0.008,23.69,-57.94,-67.04
COM21,0.008,10.0,31.43,-50.31
COM16,0.0396,-35.12,-21.65,-76.38
COM18,0.0396,-26.13,29.39,-40.04
COM19,0.0396,-15.14,-17.05,-38.07
COM20,0.0396,24.09,-57.72,-56.79
COM21,0.0396,8.59,31.67,-55.57
COM16,0.6964,-31.81,41.01,-167.1
COM18,0.6964,6.4,47.17,17.23
COM19,0.6964,-72.93,1.4,164.21
COM20,0.6964,-11.91,-52.05,139.13
COM21,0.6964,-65.19,34.38,-169.06
COM16,0.121,-37.59,28.19,-76.66
COM18,0.121,-19.11,16.66,-51.89
COM19,0.121,-60.92,55.87,-15.69
COM20,0.121,-22.25,8.84,-34.43
COM21,0.121,-54.7,51.44,-72.64
COM16,0.3309,-34.77,8.84,-115.56
COM18,0.3309,-6.2,37.62,-13.71
COM19,0.3309,-66.8,-7.39,52.01
COM20,0.3309,-15.73,-55.1,30.43
COM21,0.3309,-49.22,33.64,-112.46
COM16,0.2299,-36.88,37.95,-91.74
COM18,0.2299,-16.04,19.53,-43.13
COM19,0.2299,-62.83,58.16,18.94
COM20,0.2299,-21.08,10.0,-1.06
COM21,0.2299,-59.31,51.52,-90.15
COM16,0.1294,-37.43,29.0,-78.0
COM18,0.1294,-19.05,16.84,-51.11
COM19,0.1294,-61.17,55.62,-12.78
COM20,0.1294,-22.06,8.99,-31.35
COM21,0.1294,-55.21,51.42,-74.42
COM16,0.0794,-35.38,21.31,-72.47
COM18,0.0794,-31.83,15.17,-57.53
COM19,0.0794,-13.27,50.71,-28.6
COM20,0.0794,19.9,7.42,-46.55
COM21,0.0794,-9.28,49.83,-54.8
COM16,0.5349,-33.31,26.51,-144.59
COM18,0.5349,1.19,43.04,3.38
COM19,0.5349,-70.43,-3.89,114.85
COM20,0.5349,-13.45,-54.0,91.72
COM21,0.5349,-57.68,33.99,-144.74
COM16,0.4403,-32.42,53.43,-123.78
COM18,0.4403,-20.63,24.79,-27.67
COM19,0.4403,-18.77,58.43,84.38
COM20,0.4403,23.55,10.03,62.43
COM21,0.4403,-24.62,50.27,-111.18
COM16,0.5888,-30.79,66.75,-144.53
COM18,0.5888,-16.02,28.61,-16.57
COM19,0.5888,-21.37,61.35,131.01
COM20,0.5888,24.93,11.06,107.28
COM21,0.5888,-31.62,50.6,-135.03
COM16,0.6876,-29.21,36.9,-168.16
COM18,0.6876,-6.5,46.93,14.85
COM19,0.6876,-26.0,-4.65,161.74
COM20,0.6876,30.2,-53.74,136.24
COM21,0.6876,-21.37,32.63,-156.69
COM16,0.0108,-35.32,-23.83,-72.92
COM18,0.0108,-27.52,28.56,-42.66
COM19,0.0108,-15.0,-17.84,-45.97
COM20,0.0108,24.11,-58.18,-65.91
COM21,0.0108,9.47,31.76,-51.2
COM16,0.6456,-32.26,36.74,-159.81
COM18,0.6456,4.58,45.82,13.61
COM19,0.6456,-72.12,-1.74,148.63
COM20,0.6456,-12.48,-52.93,124.07
COM21,0.6456,-63.44,34.22,-161.33
COM16,0.3364,-35.09,9.37,-116.32
COM18,0.3364,-6.04,37.49,-13.71
COM19,0.3364,-67.18,-7.07,54.0
COM20,0.3364,-15.24,-55.03,32.23
COM21,0.3364,-49.78,33.67,-112.85
COM16,0.4591,-35.13,58.24,-124.45
COM18,0.4591,-8.71,25.69,-23.66
COM19,0.4591,-66.77,62.86,89.66
COM20,0.4591,-18.8,11.82,68.63
COM21,0.4591,-70.04,51.9,-126.22
COM16,0.121,-34.56,-14.35,-88.05
COM18,0.121,-24.24,31.56,-33.55
COM19,0.121,-16.77,-15.46,-13.31
COM20,0.121,25.23,-57.14,-32.68
COM21,0.121,4.3,31.74,-68.88
COM16,0.654,-30.54,72.12,-153.23
COM18,0.654,-13.79,30.43,-9.6
COM19,0.654,-22.71,62.68,150.65
COM20,0.654,25.87,11.6,126.73
COM21,0.654,-34.75,50.63,-144.97
COM16,0.375,-32.1,13.58,-123.3
COM18,0.375,-15.9,38.38,-12.22
COM19,0.375,-21.23,-10.4,65.46
COM20,0.375,27.27,-55.6,43.13
COM21,0.375,-7.55,31.96,-108.47
COM16,0.4614,-31.68,54.66,-126.36
COM18,0.4614,-19.44,25.48,-25.34
COM19,0.4614,-19.74,58.74,90.67
COM20,0.4614,23.71,10.16,68.57
COM21,0.4614,-25.8,50.12,-114.83
COM16,0.4529,-33.48,22.96,-132.14
COM18,0.4529,-2.11,40.65,-3.7
COM19,0.4529,-69.15,-4.99,88.89
COM20,0.4529,-13.97,-54.16,66.42
COM21,0.4529,-54.95,33.52,-131.87
COM16,0.2187,-36.38,33.13,-91.51
COM18,0.2187,-16.02,19.22,-43.49
COM19,0.2187,-62.79,57.6,15.57
COM20,0.2187,-20.56,9.98,-4.94
COM21,0.2187,-58.85,51.5,-87.6
COM16,0.0688,-35.59,20.04,-70.83
COM18,0.0688,-32.1,14.67,-57.89
COM19,0.0688,-12.93,50.44,-32.17
COM20,0.0688,20.44,7.75,-49.91
COM21,0.0688,-8.76,49.29,-53.69
COM16,0.4316,-34.02,17.24,-129.7
COM18,0.4316,-3.13,40.18,-5.2
COM19,0.4316,-68.84,-6.04,82.84
COM20,0.4316,-14.16,-54.54,60.44
COM21,0.4316,-53.3,33.51,-128.69
COM16,0.5159,-33.59,24.89,-141.61
COM18,0.5159,0.81,42.22,2.94
COM19,0.5159,-70.2,-3.44,108.45
COM20,0.5159,-13.34,-53.53,86.31
COM21,0.5159,-57.41,33.99,-141.59
COM16,0.4824,-31.35,19.04,-138.16
COM18,0.4824,-12.34,40.95,-3.07
COM19,0.4824,-22.51,-8.03,97.83
COM20,0.4824,28.43,-54.27,75.5
COM21,0.4824,-12.2,32.78,-125.23
COM16,0.0144,-35.62,15.66,-71.02
COM18,0.0144,-33.87,13.57,-62.33
COM19,0.0144,-12.12,49.54,-48.86
COM20,0.0144,19.67,7.22,-67.05
COM21,0.0144,-6.34,49.73,-44.92
COM16,0.0294,-38.37,19.84,-64.16
COM18,0.0294,-21.52,13.89,-59.21
COM19,0.0294,-59.45,53.59,-44.13
COM20,0.0294,-22.88,8.81,-61.94
COM21,0.0294,-51.06,51.62,-59.29
COM16,0.0363,-34.75,-22.29,-76.1
COM18,0.0363,-26.46,28.94,-40.39
COM19,0.0363,-15.28,-17.52,-39.33
COM20,0.0363,24.07,-57.71,-57.59
COM21,0.0363,8.57,31.78,-55.18
COM16,0.4968,-34.32,61.19,-129.66
COM18,0.4968,-7.43,26.13,-20.68
COM19,0.4968,-67.46,63.55,101.36
COM20,0.4968,-18.28,12.25,80.36
COM21,0.4968,-71.56,52.49,-131.95
COM16,0.591,-33.45,69.8,-143.24
COM18,0.591,-4.33,28.78,-12.75
COM19,0.591,-68.7,65.49,131.16
COM20,0.591,-17.43,12.96,108.6
COM21,0.591,-75.39,52.29,-146.77
COM16,0.1787,-34.45,30.04,-85.96
COM18,0.1787,-28.09,17.73,-48.59
COM19,0.1787,-14.54,52.82,3.06
COM20,0.1787,21.24,8.81,-16.82
COM21,0.1787,-11.98,45.38,-63.95
COM16,0.5557,-32.83,27.73,-147.25
COM18,0.5557,1.88,43.47,5.66
COM19,0.5557,-70.63,-3.35,121.32
COM20,0.5557,-12.95,-53.3,97.48
COM21,0.5557,-53.27,30.86,-132.92
COM16,0.5594,-31.23,63.66,-139.95
COM18,0.5594,-16.58,28.09,-17.14
COM19,0.5594,-20.84,60.63,121.37
COM20,0.5594,24.65,11.57,98.54
COM21,0.5594,-30.07,50.91,-130.49
COM16,0.1557,-36.42,-8.51,-91.14
COM18,0.1557,-11.06,32.72,-27.77
COM19,0.1557,-64.37,-11.42,-2.1
COM20,0.1557,-16.88,-56.37,-22.07
COM21,0.1557,-41.71,33.83,-85.63
COM16,0.4764,-31.88,55.92,-128.3
COM18,0.4764,-19.07,25.68,-24.21
COM19,0.4764,-19.57,59.33,94.89
COM20,0.4764,24.01,10.65,73.4
COM21,0.4764,-26.42,50.74,-116.74
COM16,0.0531,-35.86,18.39,-68.46
COM18,0.0531,-31.84,14.51,-59.46
COM19,0.0531,-12.41,50.43,-36.65
COM20,0.0531,19.88,7.78,-54.89
COM21,0.0531,-7.71,49.89,-50.78
COM16,0.6349,-32.84,73.54,-149.5
COM18,0.6349,-2.85,30.41,-9.16
COM19,0.6349,-69.23,66.58,144.4
COM20,0.6349,-16.96,13.19,121.63
COM21,0.6349,-77.39,52.26,-153.06
COM16,0.0545,-34.92,-20.57,-78.32
COM18,0.0545,-23.0,27.0,-35.34
COM19,0.0545,-15.13,-17.28,-33.3
COM20,0.0545,24.51,-57.88,-52.37
COM21,0.0545,8.09,31.75,-58.05
COM16,0.2737,-33.92,38.45,-99.02
COM18,0.2737,-25.28,20.49,-41.29
COM19,0.2737,-16.17,54.95,32.14
COM20,0.2737,21.78,9.35,12.1
COM21,0.2737,-17.8,50.1,-85.39
COM16,0.0996,-34.85,22.86,-74.45
COM18,0.0996,-30.96,15.9,-55.31
COM19,0.0996,-13.14,51.45,-22.63
COM20,0.0996,20.4,8.31,-40.18
COM21,0.0996,-9.87,49.81,-58.02
COM16,0.0807,-34.84,-18.14,-81.61
COM18,0.0807,-25.11,30.72,-36.95
COM19,0.0807,-16.09,-16.57,-25.56
COM20,0.0807,24.56,-57.86,-44.54
COM21,0.0807,6.85,31.84,-61.61
COM16,0.3801,-31.82,9.65,-123.8
COM18,0.3801,-15.72,38.57,-12.09
COM19,0.3801,-20.46,-10.74,66.95
COM20,0.3801,27.63,-55.48,44.56
COM21,0.3801,-7.88,32.54,-108.92
COM16,0.1126,-37.46,27.51,-75.88
COM18,0.1126,-19.35,16.22,-52.83
COM19,0.1126,-60.61,55.62,-18.31
COM20,0.1126,-21.96,9.13,-36.16
COM21,0.1126,-54.31,51.88,-71.7
COM16,0.5353,-30.5,23.1,-145.6
COM18,0.5353,-10.73,42.76,0.84
COM19,0.5353,-23.15,-7.76,114.15
COM20,0.5353,29.13,-54.41,90.73
COM21,0.5353,-14.62,32.66,-133.61
COM16,0.4522,-32.08,50.65,-126.35
COM18,0.4522,-20.02,25.17,-27.17
COM19,0.4522,-18.99,58.55,87.46
COM20,0.4522,23.57,10.6,66.09
COM21,0.4522,-25.38,50.85,-113.78
COM16,0.2709,-35.27,8.45,-109.3
COM18,0.2709,-7.81,36.05,-19.78
COM19,0.2709,-66.3,-9.51,33.42
COM20,0.2709,-16.07,-55.24,13.28
COM21,0.2709,-46.8,34.04,-103.58
COM16,0.0879,-35.32,22.06,-73.82
COM18,0.0879,-31.46,15.42,-56.81
COM19,0.0879,-13.39,51.09,-26.11
COM20,0.0879,20.16,8.23,-44.12
COM21,0.0879,-9.12,50.15,-56.26
COM16,0.6638,-31.93,38.12,-163.48
COM18,0.6638,5.19,46.25,14.56
COM19,0.6638,-72.65,0.07,154.42
COM20,0.6638,-12.44,-52.45,130.73
COM21,0.6638,-64.0,34.42,-165.25
COM16,0.034,-35.03,-21.84,-75.78
COM18,0.034,-26.33,29.15,-40.77
COM19,0.034,-15.03,-17.09,-39.65
COM20,0.034,23.95,-57.85,-58.29
COM21,0.034,9.0,32.03,-55.6
COM16,0.0575,-38.07,22.52,-68.03
COM18,0.0575,-21.08,14.34,-57.66
COM19,0.0575,-60.05,54.38,-34.99
COM20,0.0575,-22.45,8.99,-52.55
COM21,0.0575,-52.06,51.91,-63.9
COM16,0.4196,-34.8,54.42,-118.59
COM18,0.4196,-10.04,24.41,-27.55
COM19,0.4196,-66.07,62.02,77.62
COM20,0.4196,-19.45,11.72,56.79
COM21,0.4196,-67.74,52.29,-120.55
COM16,0.4661,-33.46,20.61,-135.27
COM18,0.4661,-1.93,40.91,-2.87
COM19,0.4661,-69.75,-5.06,93.28
COM20,0.4661,-14.0,-53.93,71.02
COM21,0.4661,-55.09,34.23,-134.53
COM16,0.1278,-34.72,-13.43,-88.62
COM18,0.1278,-23.28,31.67,-33.44
COM19,0.1278,-16.81,-15.52,-11.52
COM20,0.1278,24.82,-56.79,-30.38
COM21,0.1278,4.65,32.38,-70.74
COM16,0.5423,-31.42,62.5,-137.93
COM18,0.5423,-17.29,27.42,-19.16
COM19,0.5423,-20.8,60.41,115.97
COM20,0.5423,24.28,11.46,93.62
COM21,0.5423,-29.2,50.75,-128.35
COM16,0.5202,-33.29,25.54,-142.99
COM18,0.5202,0.95,42.39,2.65
COM19,0.5202,-70.02,-4.31,109.73
COM20,0.5202,-13.51,-53.53,87.62
COM21,0.5202,-57.57,34.47,-143.54
COM16,0.2367,-34.1,35.14,-94.41
COM18,0.2367,-26.62,19.24,-43.87
COM19,0.2367,-15.55,54.02,20.67
COM20,0.2367,21.5,9.16,1.89
COM21,0.2367,-15.68,50.37,-80.35
COM16,0.29,-36.39,43.3,-100.42
COM18,0.29,-13.73,20.72,-38.39
COM19,0.29,-63.82,58.84,37.47
